,osmid,y,x,highway,street_count,ref,geometry
315,42428134,40.8556073,-73.937921,traffic_signals,4,,POINT (-73.937921 40.8556073)
316,42428144,40.8573519,-73.936584,,3,,POINT (-73.936584 40.8573519)
317,42428170,40.7371276,-73.9903368,traffic_signals,3,,POINT (-73.9903368 40.7371276)
318,42428174,40.7378047,-73.9901393,traffic_signals,4,,POINT (-73.9901393 40.7378047)
319,42428179,40.7384914,-73.9899563,traffic_signals,4,,POINT (-73.9899563 40.7384914)
320,42428183,40.7391754,-73.9897504,traffic_signals,4,,POINT (-73.9897504 40.7391754)
321,42428192,40.7398661,-73.9895652,traffic_signals,4,,POINT (-73.9895652 40.7398661)
322,42428198,40.7406183,-73.9894381,traffic_signals,4,,POINT (-73.9894381 40.7406183)
323,42428201,40.7413643,-73.9891378,traffic_signals,4,,POINT (-73.9891378 40.7413643)
324,42428206,40.7422193,-73.9891036,traffic_signals,3,,POINT (-73.9891036 40.7422193)
325,42428212,40.7430453,-73.9891678,traffic_signals,4,,POINT (-73.9891678 40.7430453)
326,42428216,40.7438037,-73.9890293,traffic_signals,4,,POINT (-73.9890293 40.7438037)
327,42428220,40.7445356,-73.9888931,traffic_signals,4,,POINT (-73.9888931 40.7445356)
328,42428223,40.7452886,-73.9887531,traffic_signals,4,,POINT (-73.9887531 40.7452886)
329,42428227,40.7468077,-73.9884704,traffic_signals,4,,POINT (-73.9884704 40.7468077)
330,42428232,40.7475513,-73.9883219,traffic_signals,4,,POINT (-73.9883219 40.7475513)
331,42428253,40.7506824,-73.9878205,traffic_signals,3,,POINT (-73.9878205 40.7506824)
332,42428258,40.751444,-73.9876732,traffic_signals,4,,POINT (-73.9876732 40.751444)
333,42428264,40.7521844,-73.9875229,traffic_signals,4,,POINT (-73.9875229 40.7521844)
334,42428268,40.7529083,-73.9873363,traffic_signals,4,,POINT (-73.9873363 40.7529083)
335,42428272,40.753627,-73.987107,traffic_signals,3,,POINT (-73.987107 40.753627)
336,42428277,40.754331,-73.9868871,traffic_signals,3,,POINT (-73.9868871 40.754331)
337,42428283,40.755051,-73.9866613,traffic_signals,4,,POINT (-73.9866613 40.755051)
338,42428287,40.7558122,-73.9864171,traffic_signals,3,,POINT (-73.9864171 40.7558122)
339,42428297,40.7579634,-73.9855335,traffic_signals,4,,POINT (-73.9855335 40.7579634)
340,42428303,40.7594263,-73.9851384,traffic_signals,3,,POINT (-73.9851384 40.7594263)
341,42428305,40.7601316,-73.9848631,traffic_signals,4,,POINT (-73.9848631 40.7601316)
342,42428307,40.7608012,-73.9845109,traffic_signals,4,,POINT (-73.9845109 40.7608012)
343,42428308,40.7614503,-73.9840983,traffic_signals,4,,POINT (-73.9840983 40.7614503)
344,42428310,40.7620858,-73.9836782,traffic_signals,4,,POINT (-73.9836782 40.7620858)
345,42428312,40.7627381,-73.9832608,traffic_signals,4,,POINT (-73.9832608 40.7627381)
346,42428313,40.763382,-73.9829033,traffic_signals,4,,POINT (-73.9829033 40.763382)
347,42428315,40.764058,-73.9825176,traffic_signals,4,,POINT (-73.9825176 40.764058)
348,42428321,40.7647849,-73.9822551,traffic_signals,4,,POINT (-73.9822551 40.7647849)
349,42428328,40.7654683,-73.9820384,traffic_signals,4,,POINT (-73.9820384 40.7654683)
350,42428329,40.7663007,-73.9818927,traffic_signals,4,,POINT (-73.9818927 40.7663007)
351,42428332,40.7671354,-73.9817493,traffic_signals,4,,POINT (-73.9817493 40.7671354)
352,42428345,40.7045995,-74.0142192,,3,,POINT (-74.0142192 40.7045995)
353,42428365,40.7058713,-74.0132769,traffic_signals,4,,POINT (-74.0132769 40.7058713)
354,42428368,40.7074505,-74.0119439,traffic_signals,3,,POINT (-74.0119439 40.7074505)
355,42428371,40.7082967,-74.0112329,traffic_signals,3,,POINT (-74.0112329 40.7082967)
356,42428373,40.7085817,-74.0109934,,3,,POINT (-74.0109934 40.7085817)
357,42428374,40.7087855,-74.0108222,traffic_signals,4,,POINT (-74.0108222 40.7087855)
358,42428376,40.709798,-74.0099714,traffic_signals,4,,POINT (-74.0099714 40.709798)
359,42428377,40.7103215,-74.0095316,,3,,POINT (-74.0095316 40.7103215)
360,42428379,40.7104064,-74.0094602,traffic_signals,3,,POINT (-74.0094602 40.7104064)
361,42428385,40.7108847,-74.0090583,traffic_signals,4,,POINT (-74.0090583 40.7108847)
362,42428391,40.7113846,-74.0086478,traffic_signals,5,,POINT (-74.0086478 40.7113846)
363,42428402,40.7146812,-74.0058865,traffic_signals,4,,POINT (-74.0058865 40.7146812)
364,42428405,40.715236,-74.00542,traffic_signals,3,,POINT (-74.00542 40.715236)
365,42428408,40.71576,-74.004976,traffic_signals,3,,POINT (-74.004976 40.71576)
366,42428411,40.7162869,-74.0045303,traffic_signals,4,,POINT (-74.0045303 40.7162869)
367,42428420,40.717449,-74.003533,traffic_signals,4,,POINT (-74.003533 40.717449)
368,42428425,40.7180338,-74.003043,traffic_signals,4,,POINT (-74.003043 40.7180338)
369,42428428,40.7186389,-74.0025285,traffic_signals,4,,POINT (-74.0025285 40.7186389)
370,42428431,40.719153,-74.002091,,3,,POINT (-74.002091 40.719153)
371,42428433,40.7194058,-74.0018769,traffic_signals,4,,POINT (-74.0018769 40.7194058)
372,42428434,40.719938,-74.001425,traffic_signals,4,,POINT (-74.001425 40.719938)
373,42428436,40.7208634,-74.0006449,traffic_signals,4,,POINT (-74.0006449 40.7208634)
374,42428438,40.7217891,-73.9998554,traffic_signals,4,,POINT (-73.9998554 40.7217891)
375,42428441,40.723021,-73.998812,traffic_signals,4,,POINT (-73.998812 40.723021)
376,42428444,40.724235,-73.997785,traffic_signals,4,,POINT (-73.997785 40.724235)
377,42428447,40.7255012,-73.9967146,traffic_signals,4,,POINT (-73.9967146 40.7255012)
378,42428454,40.727211,-73.99527,traffic_signals,3,,POINT (-73.99527 40.727211)
379,42428458,40.7278266,-73.9947496,traffic_signals,4,,POINT (-73.9947496 40.7278266)
380,42428460,40.728412,-73.994252,traffic_signals,4,,POINT (-73.994252 40.728412)
381,42428464,40.729008,-73.993747,traffic_signals,3,,POINT (-73.993747 40.729008)
382,42428468,40.72958,-73.993262,traffic_signals,3,,POINT (-73.993262 40.72958)
383,42428471,40.730079,-73.992841,traffic_signals,3,,POINT (-73.992841 40.730079)
384,42428473,40.7306011,-73.9923997,traffic_signals,4,,POINT (-73.9923997 40.7306011)
385,42428476,40.731166,-73.991921,traffic_signals,4,,POINT (-73.991921 40.731166)
386,42428480,40.7317445,-73.9914619,traffic_signals,4,,POINT (-73.9914619 40.7317445)
387,42428483,40.732449,-73.991289,traffic_signals,3,,POINT (-73.991289 40.732449)
388,42428489,40.733214,-73.991114,traffic_signals,4,,POINT (-73.991114 40.733214)
389,42428491,40.7339814,-73.990953,traffic_signals,4,,POINT (-73.990953 40.7339814)
390,42428493,40.7347874,-73.9907352,traffic_signals,4,,POINT (-73.9907352 40.7347874)
391,42428524,40.7040559,-74.0132,,3,,POINT (-74.0132 40.7040559)
392,42428529,40.705045,-74.0133173,stop,3,,POINT (-74.0133173 40.705045)
393,42428570,40.7689504,-73.9822001,traffic_signals,4,,POINT (-73.9822001 40.7689504)
394,42428575,40.7706115,-73.9822476,traffic_signals,4,,POINT (-73.9822476 40.7706115)
395,42428579,40.771427,-73.9822554,traffic_signals,4,,POINT (-73.9822554 40.771427)
396,42428588,40.7726558,-73.9822863,,4,,POINT (-73.9822863 40.7726558)
397,42428590,40.7730852,-73.9823112,,4,,POINT (-73.9823112 40.7730852)
398,42428595,40.7739227,-73.9823188,traffic_signals,4,,POINT (-73.9823188 40.7739227)
399,42428598,40.7747214,-73.9822972,traffic_signals,4,,POINT (-73.9822972 40.7747214)
400,42428601,40.7755283,-73.9822622,traffic_signals,4,,POINT (-73.9822622 40.7755283)
401,42428604,40.7763295,-73.9822243,traffic_signals,4,,POINT (-73.9822243 40.7763295)
402,42428610,40.7771434,-73.9822172,traffic_signals,4,,POINT (-73.9822172 40.7771434)
403,42428634,40.7787867,-73.9820522,traffic_signals,4,,POINT (-73.9820522 40.7787867)
404,42428637,40.7795842,-73.9818317,traffic_signals,4,,POINT (-73.9818317 40.7795842)
405,42428640,40.7803341,-73.9816325,traffic_signals,4,,POINT (-73.9816325 40.7803341)
406,42428643,40.7810582,-73.9814257,traffic_signals,4,,POINT (-73.9814257 40.7810582)
407,42428645,40.7818019,-73.9811764,traffic_signals,4,,POINT (-73.9811764 40.7818019)
408,42428648,40.7825317,-73.9809157,traffic_signals,4,,POINT (-73.9809157 40.7825317)
409,42428653,40.783893,-73.9800838,traffic_signals,4,,POINT (-73.9800838 40.783893)
410,42428657,40.7852101,-73.9791163,traffic_signals,4,,POINT (-73.9791163 40.7852101)
411,42428661,40.7858381,-73.9786335,traffic_signals,4,,POINT (-73.9786335 40.7858381)
412,42428663,40.7864652,-73.9781723,traffic_signals,4,,POINT (-73.9781723 40.7864652)
413,42428670,40.7877015,-73.9771707,traffic_signals,4,,POINT (-73.9771707 40.7877015)
414,42428674,40.7883617,-73.9766064,traffic_signals,4,,POINT (-73.9766064 40.7883617)
415,42428678,40.7890078,-73.976052,traffic_signals,4,,POINT (-73.976052 40.7890078)
416,42428682,40.7896363,-73.9755873,traffic_signals,4,,POINT (-73.9755873 40.7896363)
417,42428689,40.7908834,-73.9746726,traffic_signals,4,,POINT (-73.9746726 40.7908834)
418,42428695,40.7915225,-73.9742027,traffic_signals,4,,POINT (-73.9742027 40.7915225)
419,42428701,40.7921405,-73.9737451,traffic_signals,4,,POINT (-73.9737451 40.7921405)
420,42428705,40.7927728,-73.9733006,traffic_signals,4,,POINT (-73.9733006 40.7927728)
421,42428709,40.7933995,-73.972839,traffic_signals,4,,POINT (-73.972839 40.7933995)
422,42428711,40.7940312,-73.972399,traffic_signals,4,,POINT (-73.972399 40.7940312)
423,42428714,40.7947149,-73.9718975,traffic_signals,4,,POINT (-73.9718975 40.7947149)
424,42428716,40.7953849,-73.9714074,traffic_signals,4,,POINT (-73.9714074 40.7953849)
425,42428720,40.796004,-73.9709366,traffic_signals,4,,POINT (-73.9709366 40.796004)
426,42428723,40.7966367,-73.9704799,traffic_signals,4,,POINT (-73.9704799 40.7966367)
427,42428725,40.7972636,-73.9700162,traffic_signals,4,,POINT (-73.9700162 40.7972636)
428,42428728,40.7978923,-73.9695597,traffic_signals,4,,POINT (-73.9695597 40.7978923)
429,42428737,40.7985155,-73.9691051,traffic_signals,4,,POINT (-73.9691051 40.7985155)
430,42428742,40.7991535,-73.9686546,traffic_signals,4,,POINT (-73.9686546 40.7991535)
431,42428746,40.7998235,-73.9683098,traffic_signals,4,,POINT (-73.9683098 40.7998235)
432,42428751,40.8005616,-73.9680953,traffic_signals,4,,POINT (-73.9680953 40.8005616)
433,42428760,40.8022515,-73.9679062,traffic_signals,4,,POINT (-73.9679062 40.8022515)
434,42428770,40.8036046,-73.9672436,traffic_signals,4,,POINT (-73.9672436 40.8036046)
435,42428782,40.8042152,-73.9667983,crossing,4,,POINT (-73.9667983 40.8042152)
436,42428790,40.8048633,-73.9663136,,4,,POINT (-73.9663136 40.8048633)
437,42428799,40.8054904,-73.9658601,traffic_signals,4,,POINT (-73.9658601 40.8054904)
438,42428807,40.8061176,-73.9654027,traffic_signals,4,,POINT (-73.9654027 40.8061176)
439,42428814,40.8067507,-73.9649437,traffic_signals,4,,POINT (-73.9649437 40.8067507)
440,42428833,40.8073871,-73.9644889,traffic_signals,4,,POINT (-73.9644889 40.8073871)
441,42428844,40.8112589,-73.9616861,traffic_signals,3,,POINT (-73.9616861 40.8112589)
442,42428858,40.8151597,-73.9588371,traffic_signals,4,,POINT (-73.9588371 40.8151597)
443,42428863,40.8158098,-73.9583906,traffic_signals,5,,POINT (-73.9583906 40.8158098)
444,42428873,40.8176025,-73.957044,traffic_signals,4,,POINT (-73.957044 40.8176025)
445,42428876,40.8182287,-73.9565816,traffic_signals,4,,POINT (-73.9565816 40.8182287)
446,42428892,40.8201617,-73.9551864,traffic_signals,4,,POINT (-73.9551864 40.8201617)
447,42428912,40.8214403,-73.9542456,traffic_signals,4,,POINT (-73.9542456 40.8214403)
448,42428913,40.8220718,-73.9537902,traffic_signals,4,,POINT (-73.9537902 40.8220718)
449,42428914,40.8226882,-73.953329,traffic_signals,4,,POINT (-73.953329 40.8226882)
450,42428917,40.8233117,-73.9528694,traffic_signals,4,,POINT (-73.9528694 40.8233117)
451,42428919,40.8239367,-73.9524172,traffic_signals,4,,POINT (-73.9524172 40.8239367)
452,42428922,40.8245675,-73.9519566,traffic_signals,4,,POINT (-73.9519566 40.8245675)
453,42428926,40.8251868,-73.9515053,traffic_signals,4,,POINT (-73.9515053 40.8251868)
454,42428928,40.8258004,-73.951049,traffic_signals,4,,POINT (-73.951049 40.8258004)
455,42428931,40.8264888,-73.950564,traffic_signals,4,,POINT (-73.950564 40.8264888)
456,42428934,40.8271527,-73.9500743,traffic_signals,4,,POINT (-73.9500743 40.8271527)
457,42428936,40.8277777,-73.9496148,traffic_signals,4,,POINT (-73.9496148 40.8277777)
458,42428939,40.8284043,-73.9491665,traffic_signals,4,,POINT (-73.9491665 40.8284043)
459,42428941,40.8290283,-73.948697,traffic_signals,4,,POINT (-73.948697 40.8290283)
460,42428944,40.8296489,-73.9482489,traffic_signals,4,,POINT (-73.9482489 40.8296489)
461,42428947,40.8302601,-73.9477797,traffic_signals,4,,POINT (-73.9477797 40.8302601)
462,42428951,40.8308954,-73.9473375,traffic_signals,4,,POINT (-73.9473375 40.8308954)
463,42428953,40.8315206,-73.946872,traffic_signals,4,,POINT (-73.946872 40.8315206)
464,42428956,40.8328147,-73.9459388,traffic_signals,4,,POINT (-73.9459388 40.8328147)
465,42428958,40.8334848,-73.9454338,traffic_signals,4,,POINT (-73.9454338 40.8334848)
466,42428961,40.8341039,-73.9449852,traffic_signals,4,,POINT (-73.9449852 40.8341039)
467,42428962,40.8347297,-73.9445301,traffic_signals,4,,POINT (-73.9445301 40.8347297)
468,42428964,40.8359959,-73.9436514,traffic_signals,4,,POINT (-73.9436514 40.8359959)
469,42428965,40.8366143,-73.9431927,traffic_signals,4,,POINT (-73.9431927 40.8366143)
470,42428966,40.8372479,-73.9427349,traffic_signals,4,,POINT (-73.9427349 40.8372479)
471,42428967,40.8378398,-73.9422972,traffic_signals,4,,POINT (-73.9422972 40.8378398)
472,42428970,40.8384885,-73.9418259,traffic_signals,4,,POINT (-73.9418259 40.8384885)
473,42428973,40.8392425,-73.9412769,traffic_signals,4,,POINT (-73.9412769 40.8392425)
474,42428975,40.8399295,-73.9407749,traffic_signals,3,,POINT (-73.9407749 40.8399295)
475,42428978,40.8411223,-73.9398646,traffic_signals,4,,POINT (-73.9398646 40.8411223)
476,42428980,40.8416786,-73.9392999,traffic_signals,4,,POINT (-73.9392999 40.8416786)
477,42428984,40.8424468,-73.9392536,traffic_signals,4,,POINT (-73.9392536 40.8424468)
478,42428985,40.843223,-73.939177,traffic_signals,4,,POINT (-73.939177 40.843223)
479,42428989,40.843942,-73.939025,traffic_signals,4,,POINT (-73.939025 40.843942)
480,42428994,40.8446886,-73.9388653,traffic_signals,4,,POINT (-73.9388653 40.8446886)
481,42428998,40.8454318,-73.9386774,traffic_signals,4,,POINT (-73.9386774 40.8454318)
482,42429002,40.8462182,-73.9384437,traffic_signals,3,,POINT (-73.9384437 40.8462182)
483,42429006,40.8469437,-73.938228,traffic_signals,4,,POINT (-73.938228 40.8469437)
484,42429011,40.8475489,-73.9380371,traffic_signals,3,,POINT (-73.9380371 40.8475489)
485,42429013,40.847711,-73.937975,traffic_signals,3,,POINT (-73.937975 40.847711)
486,42429017,40.8484003,-73.9376741,traffic_signals,4,,POINT (-73.9376741 40.8484003)
487,42429023,40.8489496,-73.937049,traffic_signals,4,,POINT (-73.937049 40.8489496)
488,42429029,40.8501764,-73.9357231,traffic_signals,4,,POINT (-73.9357231 40.8501764)
489,42429032,40.850774,-73.935426,traffic_signals,3,,POINT (-73.935426 40.850774)
490,42429035,40.851434,-73.935083,traffic_signals,3,,POINT (-73.935083 40.851434)
491,42429044,40.852058,-73.934776,traffic_signals,4,,POINT (-73.934776 40.852058)
492,42429058,40.852729,-73.93443,,3,,POINT (-73.93443 40.852729)
493,42429072,40.8532,-73.934193,traffic_signals,3,,POINT (-73.934193 40.8532)
494,42429083,40.8541572,-73.9337034,traffic_signals,4,,POINT (-73.9337034 40.8541572)
495,42429094,40.855335,-73.933312,traffic_signals,3,,POINT (-73.933312 40.855335)
496,42429100,40.856503,-73.932761,,3,,POINT (-73.932761 40.856503)
497,42429104,40.856716,-73.932631,traffic_signals,3,,POINT (-73.932631 40.856716)
498,42429109,40.858271,-73.931818,traffic_signals,3,,POINT (-73.931818 40.858271)
499,42429174,40.860641,-73.930771,traffic_signals,3,,POINT (-73.930771 40.860641)
500,42429184,40.8634187,-73.9300194,traffic_signals,3,,POINT (-73.9300194 40.8634187)
501,42429211,40.8646634,-73.9289023,traffic_signals,3,,POINT (-73.9289023 40.8646634)
502,42429212,40.8650857,-73.9281099,traffic_signals,3,,POINT (-73.9281099 40.8650857)
503,42429215,40.8655306,-73.9272714,traffic_signals,5,,POINT (-73.9272714 40.8655306)
504,42429216,40.866025,-73.925872,traffic_signals,3,,POINT (-73.925872 40.866025)
505,42429217,40.866336,-73.925005,traffic_signals,4,,POINT (-73.925005 40.866336)
506,42429220,40.867016,-73.92311,traffic_signals,4,,POINT (-73.92311 40.867016)
507,42429222,40.867707,-73.9212171,traffic_signals,4,,POINT (-73.9212171 40.867707)
508,42429226,40.8681187,-73.9197555,traffic_signals,4,,POINT (-73.9197555 40.8681187)
509,42429228,40.868482,-73.918561,traffic_signals,3,,POINT (-73.918561 40.868482)
510,42429231,40.868885,-73.917594,traffic_signals,3,,POINT (-73.917594 40.868885)
511,42429236,40.8693238,-73.9167458,,3,,POINT (-73.9167458 40.8693238)
512,42429242,40.8698643,-73.9158491,traffic_signals,3,,POINT (-73.9158491 40.8698643)
513,42429244,40.8704145,-73.9151316,,3,,POINT (-73.9151316 40.8704145)
514,42429255,40.871714,-73.9132764,,3,,POINT (-73.9132764 40.871714)
515,42429287,40.875638,-73.9082537,traffic_signals,3,,POINT (-73.9082537 40.875638)
516,42429314,40.7815342,-73.9604148,traffic_signals,3,,POINT (-73.9604148 40.7815342)
517,42429324,40.7808601,-73.9588013,traffic_signals,4,,POINT (-73.9588013 40.7808601)
518,42429330,40.7801496,-73.9571181,traffic_signals,4,,POINT (-73.9571181 40.7801496)
519,42429334,40.7795073,-73.9555832,traffic_signals,4,,POINT (-73.9555832 40.7795073)
520,42429338,40.7788275,-73.9539771,traffic_signals,4,,POINT (-73.9539771 40.7788275)
521,42429340,40.7778838,-73.9517401,traffic_signals,4,,POINT (-73.9517401 40.7778838)
522,42429342,40.776888,-73.9493698,traffic_signals,4,,POINT (-73.9493698 40.776888)
523,42429348,40.7749461,-73.9447748,traffic_signals,3,,POINT (-73.9447748 40.7749461)
524,42429353,40.707205,-74.005951,,3,,POINT (-74.005951 40.707205)
525,42429354,40.707855,-74.0068357,,4,,POINT (-74.0068357 40.707855)
526,42429373,40.735313,-73.994118,traffic_signals,4,,POINT (-73.994118 40.735313)
527,42429374,40.736668,-73.997341,traffic_signals,4,,POINT (-73.997341 40.736668)
528,42429375,40.7378614,-74.0001742,traffic_signals,4,,POINT (-74.0001742 40.7378614)
529,42429378,40.7387436,-74.0024001,traffic_signals,4,,POINT (-74.0024001 40.7387436)
530,42429388,40.7390953,-74.0030301,,3,,POINT (-74.0030301 40.7390953)
531,42429390,40.739418,-74.003865,,4,,POINT (-74.003865 40.739418)
532,42429394,40.7400297,-74.0053043,traffic_signals,4,,POINT (-74.0053043 40.7400297)
533,42429412,40.7409399,-74.0074994,,3,,POINT (-74.0074994 40.7409399)
534,42429431,40.7414615,-74.0087032,,3,,POINT (-74.0087032 40.7414615)
535,42429452,40.8429382,-73.9346816,traffic_signals,3,,POINT (-73.9346816 40.8429382)
536,42429457,40.84355,-73.936126,traffic_signals,4,,POINT (-73.936126 40.84355)
537,42429466,40.844137,-73.937518,traffic_signals,4,,POINT (-73.937518 40.844137)
538,42429474,40.8446487,-73.9387288,traffic_signals,3,,POINT (-73.9387288 40.8446487)
539,42429479,40.8462601,-73.9426268,,3,,POINT (-73.9426268 40.8462601)
540,42429504,40.7053095,-74.0090334,stop,4,,POINT (-74.0090334 40.7053095)
541,42429507,40.7055418,-74.0090528,,3,,POINT (-74.0090528 40.7055418)
542,42429521,40.7064989,-74.0167436,,3,,POINT (-74.0167436 40.7064989)
543,42429530,40.8108543,-73.9390289,traffic_signals,4,,POINT (-73.9390289 40.8108543)
544,42429532,40.8121691,-73.9421726,traffic_signals,4,,POINT (-73.9421726 40.8121691)
