,u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge,tunnel,width,junction
2760,42434166,42434165,0,353220074,East 95th Street,residential,,True,False,154.35899999999998,"LINESTRING (-73.9546527 40.7865547, -73.9547628 40.7866005, -73.9561566 40.7871849, -73.9562578 40.7872256)",,,,,,,
2761,42434168,596776167,0,353220074,East 95th Street,residential,,True,False,17.448,"LINESTRING (-73.9529602 40.7858454, -73.953141 40.7859221)",,,,,,,
2762,42434168,42457660,0,759419356,Park Avenue,secondary,25 mph,True,False,85.743,"LINESTRING (-73.9529602 40.7858454, -73.9529187 40.7859011, -73.9525435 40.7864227, -73.952456 40.7865145)",3,,,,,,
2763,42434169,42434168,0,353220074,East 95th Street,residential,,True,False,147.5,"LINESTRING (-73.9514317 40.7851972, -73.9515309 40.7852386, -73.9528477 40.7857994, -73.9529602 40.7858454)",,,,,,,
2764,42434169,42444495,0,353220115,Lexington Avenue,secondary,25 mph,True,False,79.86399999999999,"LINESTRING (-73.9514317 40.7851972, -73.9514711 40.7851445, -73.9518478 40.7846289, -73.951892 40.7845692)",3,,,,,,
2765,42434172,42434169,0,353220071,East 95th Street,residential,,True,False,153.54200000000003,"LINESTRING (-73.9498372 40.7845271, -73.9499678 40.7845812, -73.9507545 40.7849079, -73.9513303 40.7851549, -73.9514317 40.7851972)",1,,,,,,
2766,42434172,42450044,0,660225539,3rd Avenue,primary,,True,False,85.827,"LINESTRING (-73.9498372 40.7845271, -73.9497946 40.784581, -73.9493989 40.7851052, -73.9493302 40.7851967)",5,,,,,,
2767,42434175,42434172,0,"[5670236, 660225519]",East 95th Street,residential,,True,False,217.29600000000002,"LINESTRING (-73.947588 40.7835688, -73.9477219 40.7836262, -73.9493179 40.7843093, -73.9496928 40.7844691, -73.9498372 40.7845271)",,,,,,,
2768,42434175,42443052,0,"[1030119880, 569266480, 195743326]",2nd Avenue,primary,25 mph,True,False,79.08200000000001,"LINESTRING (-73.947588 40.7835688, -73.9476224 40.7835234, -73.9477905 40.7832858, -73.9478874 40.7831475, -73.9479955 40.7830036, -73.9480373 40.7829443)","['5', '4']",,,,,,
2769,42434179,42434175,0,5670236,East 95th Street,residential,,True,False,228.386,"LINESTRING (-73.9452196 40.7825675, -73.9453251 40.7826121, -73.9453626 40.782628, -73.946441 40.7830839, -73.9474639 40.7835163, -73.9475101 40.7835358, -73.947588 40.7835688)",,,,,,,
2770,42434179,4779073679,0,"[226015266, 660225527]",1st Avenue,primary,25 mph,True,False,86.913,"LINESTRING (-73.9452196 40.7825675, -73.9451756 40.7826277, -73.9450456 40.7828054, -73.9449968 40.7828729, -73.944799 40.7831473, -73.9447201 40.7832515)","['5', '4']",,,,,,
2771,42434196,4015190382,0,630828592,Cooper Square,primary,25 mph,False,False,74.396,"LINESTRING (-73.9903444 40.72894, -73.9903918 40.7288766, -73.9906779 40.7284937, -73.9907309 40.7284232, -73.9907361 40.7284162, -73.9907799 40.728358)",4,,,,,,
2772,42434196,42434140,0,"[630828592, 584971395]",Cooper Square,primary,25 mph,False,True,78.126,"LINESTRING (-73.9903444 40.72894, -73.990312 40.7289852, -73.9902061 40.7291332, -73.9899494 40.7294928, -73.9899026 40.7295577)",4,,,,,,
2773,42434197,42443799,0,5671158,Taras Shevchenko Place,residential,,True,False,72.977,"LINESTRING (-73.9898044 40.7286968, -73.9898468 40.7286393, -73.9901903 40.7281735, -73.9902269 40.7281239)",,,,,,,
2774,42434197,42434196,0,1021949726,East 7th Street,residential,25 mph,True,False,53.001999999999995,"LINESTRING (-73.9898044 40.7286968, -73.9902293 40.7288763, -73.9903444 40.72894)",1,,,,,,
2775,42434201,42434197,0,1021949726,East 7th Street,residential,25 mph,True,False,162.53699999999998,"LINESTRING (-73.9881196 40.7279851, -73.9882437 40.7280375, -73.9894556 40.7285494, -73.9898044 40.7286968)",1,,,,,,
2776,42434201,42442851,0,1021949727,2nd Avenue,primary,25 mph,True,False,73.13199999999999,"LINESTRING (-73.9881196 40.7279851, -73.9881588 40.7279307, -73.9884991 40.7274574, -73.9885349 40.7274076)",4,,,,,,
2777,42434205,42434201,0,479642039,East 7th Street,residential,25 mph,True,False,228.172,"LINESTRING (-73.985753 40.726988, -73.9858541 40.727031, -73.9858913 40.7270468, -73.9879921 40.7279313, -73.9880379 40.7279506, -73.9881196 40.7279851)",1,,,,,,
2778,42434205,7490266268,0,955261517,1st Avenue,primary,25 mph,True,False,77.642,"LINESTRING (-73.985753 40.726988, -73.9857143 40.727041, -73.9853443 40.7275478, -73.985307 40.727599)",4,,,,,,
2779,42434215,42434148,0,195743554,Avenue A,secondary,20 mph,False,False,77.80199999999999,"LINESTRING (-73.9835308 40.7260512, -73.9834799 40.7261212, -73.9831299 40.7266111, -73.98309 40.726666)",2,,,,,,
2780,42434215,42444829,0,195743554,Avenue A,secondary,20 mph,False,True,73.682,"LINESTRING (-73.9835308 40.7260512, -73.9835749 40.7259908, -73.9839114 40.7255287, -73.9839534 40.7254711)",2,,,,,,
2781,42434215,42434205,0,847945638,East 7th Street,residential,20 mph,True,False,214.28199999999998,"LINESTRING (-73.9835308 40.7260512, -73.983637 40.7260961, -73.9856211 40.7269325, -73.985753 40.726988)",1,,,,,,
2782,42434226,42434215,0,46582968,East 7th Street,residential,20 mph,True,False,223.71500000000003,"LINESTRING (-73.981211 40.725073, -73.9812889 40.7251064, -73.9823587 40.7255646, -73.9834252 40.7260063, -73.9835308 40.7260512)",1,,,,,,
2783,42434226,2324482224,0,813956617,Avenue B,tertiary,20 mph,False,False,77.619,"LINESTRING (-73.981211 40.725073, -73.9811633 40.7251388, -73.980802 40.7256382, -73.980768 40.725685)",2,,,,,,
2784,42434226,42444832,0,813956617,Avenue B,tertiary,20 mph,False,True,73.714,"LINESTRING (-73.981211 40.725073, -73.9812514 40.725018, -73.9815945 40.7245517, -73.981637 40.724494)",2,,,,,,
2785,42434233,42455181,0,5672646,Avenue C,secondary,20 mph,False,False,77.957,"LINESTRING (-73.9788469 40.7240764, -73.9788077 40.7241313, -73.9784437 40.7246414, -73.9784069 40.7246931)",2,,,,,,
2786,42434233,42444833,0,5672646,Avenue C,secondary,20 mph,False,True,73.453,"LINESTRING (-73.9788469 40.7240764, -73.9788855 40.7240231, -73.9792266 40.7235587, -73.9792686 40.7234983)",2,,,,,,
2787,42434233,42434226,0,46582968,East 7th Street,residential,20 mph,True,False,227.969,"LINESTRING (-73.9788469 40.7240764, -73.9789548 40.7241219, -73.9811265 40.7250374, -73.981211 40.725073)",1,,,,,,
2788,42434237,42455412,0,25167210,Avenue D,tertiary,20 mph,False,False,77.685,"LINESTRING (-73.976477 40.723078, -73.9760529 40.7236577, -73.97603 40.723689)",2,,,,,,
2789,42434237,42444835,0,25167210,Avenue D,tertiary,20 mph,False,True,73.405,"LINESTRING (-73.976477 40.723078, -73.9765025 40.7230424, -73.976841 40.7225704, -73.9768454 40.7225642, -73.976893 40.722498)",2,,,,,,
2790,42434237,42434233,0,46582968,East 7th Street,residential,20 mph,True,False,228.49599999999998,"LINESTRING (-73.976477 40.723078, -73.9765781 40.7231206, -73.978763 40.7240411, -73.9788469 40.7240764)",1,,,,,,
2791,42434246,2141026518,0,420590073,West 145th Street,secondary,,False,True,15.521,"LINESTRING (-73.9391536 40.8216757, -73.9389915 40.8216091)",,,,,,,
2792,42434246,42434249,0,630828566,West 145th Street,secondary,25 mph,False,False,266.467,"LINESTRING (-73.9391536 40.8216757, -73.9392689 40.8217247, -73.941787 40.8227847, -73.9419205 40.8228413)",4,,,,,,
2793,42434246,42439910,0,"[1040825596, 980885902, 980885903]",Adam Clayton Powell Jr. Boulevard,primary,25 mph,True,False,85.80700000000002,"LINESTRING (-73.9391536 40.8216757, -73.9392252 40.8215771, -73.939266 40.8215209, -73.9393928 40.821346, -73.9396025 40.8210603, -73.9396466 40.8210002)","['3', '2']",,,,,,
2794,42434249,42434251,0,630828566,West 145th Street,secondary,25 mph,False,False,96.28200000000001,"LINESTRING (-73.9419205 40.8228413, -73.9420514 40.8228983, -73.9428363 40.8232277, -73.94292 40.8232628)",4,,,,,,
2795,42434249,42434246,0,630828566,West 145th Street,secondary,25 mph,False,True,266.467,"LINESTRING (-73.9419205 40.8228413, -73.941787 40.8227847, -73.9392689 40.8217247, -73.9391536 40.8216757)",4,,,,,,
2796,42434249,42435869,0,664893485,Frederick Douglass Boulevard,secondary,25 mph,False,False,84.897,"LINESTRING (-73.9419205 40.8228413, -73.9418438 40.8229446, -73.9414713 40.8234495, -73.9414281 40.8235077)",4,,,,,,
2797,42434249,42435865,0,664893485,Frederick Douglass Boulevard,secondary,25 mph,False,True,85.88,"LINESTRING (-73.9419205 40.8228413, -73.9419903 40.8227451, -73.9423601 40.8222343, -73.942411 40.822164)",4,,,,,,
2798,42434251,42440056,0,243046573,Bradhurst Avenue,tertiary,,False,False,84.895,"LINESTRING (-73.94292 40.8232628, -73.9428375 40.8233548, -73.9426312 40.8236321, -73.9424165 40.823924)",,,,,,,
2799,42434251,42434255,0,630828565,West 145th Street,secondary,25 mph,False,False,89.60799999999999,"LINESTRING (-73.94292 40.8232628, -73.9430237 40.8233065, -73.9437673 40.82362, -73.9437741 40.8236229, -73.9438503 40.823655)",4,,,,,,
2800,42434251,42434249,0,630828566,West 145th Street,secondary,25 mph,False,True,96.28200000000001,"LINESTRING (-73.94292 40.8232628, -73.9428363 40.8232277, -73.9420514 40.8228983, -73.9419205 40.8228413)",4,,,,,,
2801,42434255,42432963,0,165473832,West 145th Street,secondary,25 mph,False,False,87.98700000000001,"LINESTRING (-73.9438503 40.823655, -73.9439323 40.8236896, -73.9439392 40.8236925, -73.9443057 40.8238469, -73.9445466 40.823948, -73.9446358 40.8239859, -73.9446394 40.8239874, -73.9447637 40.8240402)",4,,,,,,
2802,42434255,42439613,0,630828564,Edgecombe Avenue,tertiary,,True,False,248.661,"LINESTRING (-73.9438503 40.823655, -73.9439118 40.8235605, -73.9439146 40.8235544, -73.944845 40.82155)",,,,,,,
2803,42434255,42434251,0,630828565,West 145th Street,secondary,25 mph,False,True,89.608,"LINESTRING (-73.9438503 40.823655, -73.9437741 40.8236229, -73.9437673 40.82362, -73.9430237 40.8233065, -73.94292 40.8232628)",4,,,,,,
2804,42434259,42434262,0,165473832,West 145th Street,secondary,25 mph,False,False,132.232,"LINESTRING (-73.946223 40.8246596, -73.9463066 40.8246947, -73.9474799 40.8251877, -73.9475961 40.825238)",4,,,,,,
2805,42434259,42432963,0,165473832,West 145th Street,secondary,25 mph,False,True,140.788,"LINESTRING (-73.946223 40.8246596, -73.9461332 40.8246213, -73.9448994 40.8240979, -73.9448971 40.8240969, -73.9447637 40.8240402)",4,,,,,,
2806,42434259,42448655,0,1013655882,Convent Avenue,tertiary,,False,False,84.705,"LINESTRING (-73.946223 40.8246596, -73.9461543 40.8247527, -73.9457322 40.8253247)",,,,,,,
2807,42434259,42444854,0,1013655882,Convent Avenue,tertiary,,False,True,86.33600000000001,"LINESTRING (-73.946223 40.8246596, -73.9462897 40.8245698, -73.9467254 40.8239826)",,,,,,,
2808,42434262,561035361,0,165473832,West 145th Street,secondary,25 mph,False,False,266.248,"LINESTRING (-73.9475961 40.825238, -73.9477355 40.825296, -73.9502453 40.8263552, -73.9503603 40.8264034)",4,,,,,,
2809,42434262,42434259,0,165473832,West 145th Street,secondary,25 mph,False,True,132.232,"LINESTRING (-73.9475961 40.825238, -73.9474799 40.8251877, -73.9463066 40.8246947, -73.946223 40.8246596)",4,,,,,,
2810,42434262,42442625,0,196116967,Amsterdam Avenue,secondary,,False,False,84.501,"LINESTRING (-73.9475961 40.825238, -73.9475251 40.825334, -73.9471053 40.825901)",,,,,,,
2811,42434262,42442621,0,196116967,Amsterdam Avenue,secondary,,False,True,87.16,"LINESTRING (-73.9475961 40.825238, -73.9476666 40.8251403, -73.9480922 40.8245499)",,,,,,,
2812,42434264,42441953,0,735173276,Riverside Drive,secondary,,False,True,86.505,"LINESTRING (-73.9519791 40.8270794, -73.952533 40.826424)",,,,,,,
2813,42434264,42428931,0,68668550,West 145th Street,secondary,25 mph,False,True,135.98000000000002,"LINESTRING (-73.9519791 40.8270794, -73.951873 40.827038, -73.9510678 40.8266987, -73.9506551 40.826527, -73.950564 40.8264888)",4,,,,,,
2814,42434264,42441955,0,196117053,Riverside Drive,secondary,,False,False,86.605,"LINESTRING (-73.9519791 40.8270794, -73.951919 40.8271423, -73.951321 40.827678)",4,,,,,,
2815,42434268,42428198,0,5670876,East 22nd Street,residential,25 mph,True,False,61.967,"LINESTRING (-73.9900833 40.7408858, -73.989996 40.740849, -73.9899486 40.7408292, -73.9896024 40.740685, -73.9895103 40.7406462, -73.9894381 40.7406183)",,,,,,,
2816,42434268,42443671,0,68668541,5th Avenue,secondary,25 mph,True,False,78.186,"LINESTRING (-73.9900833 40.7408858, -73.9901239 40.7408302, -73.9904875 40.7403305, -73.9905315 40.7402701)",3,,,,,,
2817,42434270,42430269,0,813970417,West 22nd Street,residential,25 mph,True,False,273.664,"LINESTRING (-73.996129 40.743431, -73.9932916 40.7422328)",,,,,,,
2818,42434270,42439836,0,813970416,7th Avenue,secondary,25 mph,True,False,78.71799999999999,"LINESTRING (-73.996129 40.743431, -73.9965349 40.7428729, -73.99658 40.742811)",3,,,,,,
2819,42434271,4205565533,0,465098290,8th Avenue,secondary,25 mph,True,False,31.091,"LINESTRING (-73.9989693 40.74463, -73.9987872 40.7448732)",3,,,,,,
2820,42434271,42434270,0,813970415,West 22nd Street,residential,25 mph,True,False,273.917,"LINESTRING (-73.9989693 40.74463, -73.996129 40.743431)",,,,,,,
2821,42434279,42434271,0,963567033,West 22nd Street,residential,25 mph,True,False,278.999,"LINESTRING (-74.0018592 40.7458555, -74.0017224 40.7457974, -74.0016674 40.7457741, -73.9990816 40.7446765, -73.9989693 40.74463)",,,,,,,
2822,42434279,42443674,0,963567034,9th Avenue,secondary,25 mph,True,False,79.68,"LINESTRING (-74.0018592 40.7458555, -74.0019004 40.745797, -74.0022563 40.7452909, -74.002304 40.7452231)",3,,,,,,
2823,42434285,42422258,0,5670247,West 22nd Street,unclassified,25 mph,True,False,267.177,"LINESTRING (-74.004653 40.747023, -74.0047768 40.7470812, -74.0048025 40.7470933, -74.0073487 40.7481686, -74.00742 40.748197)",1,,,,,,
2824,42434285,42434279,0,22914179,West 22nd Street,residential,25 mph,True,False,268.78499999999997,"LINESTRING (-74.004653 40.747023, -74.0045279 40.7469707, -74.001953 40.7458947, -74.0018592 40.7458555)",,,,,,,
2825,42434285,42437914,0,46490540,10th Avenue,primary,25 mph,True,False,86.097,"LINESTRING (-74.004653 40.747023, -74.0046066 40.7470908, -74.0042315 40.7476082, -74.0041638 40.7477028)",5,,,,,,
2826,42434306,42434308,0,5670250,West 149th Street,residential,,True,False,265.02,"LINESTRING (-73.9373011 40.824221, -73.9374202 40.8242713, -73.9399365 40.8253296, -73.940054 40.825379)",,,,,,,
2827,42434306,42439225,0,"[981274600, 440122876]",Adam Clayton Powell Jr. Boulevard,primary,25 mph,True,False,79.072,"LINESTRING (-73.9373011 40.824221, -73.9374863 40.8239648, -73.9377556 40.8235986)","['3', '2']",,,,,,
2828,42434308,42434314,0,5670250,West 149th Street,residential,,True,False,95.536,"LINESTRING (-73.940054 40.825379, -73.9401855 40.8254344, -73.9409575 40.8257596, -73.9410462 40.8257967)",,,,,,,
2829,42434308,42435880,0,664893485,Frederick Douglass Boulevard,secondary,25 mph,False,False,29.648,"LINESTRING (-73.940054 40.825379, -73.940009 40.8254414, -73.9398858 40.8256133)",4,,,,,,
2830,42434308,42435876,0,664893485,Frederick Douglass Boulevard,secondary,25 mph,False,True,79.298,"LINESTRING (-73.940054 40.825379, -73.9400945 40.8253243, -73.9404665 40.8248224, -73.940515 40.824757)",4,,,,,,
2831,42434314,42439228,0,243046573,Bradhurst Avenue,tertiary,,False,True,79.344,"LINESTRING (-73.9410462 40.8257967, -73.9415007 40.8251715)",,,,,,,
2832,42434314,42440065,0,243046573,Bradhurst Avenue,tertiary,,False,False,79.044,"LINESTRING (-73.9410462 40.8257967, -73.9408116 40.8261185, -73.9405881 40.8264173)",,,,,,,
2833,42434338,42434340,0,5670252,West 149th Street,residential,,True,False,132.279,"LINESTRING (-73.9443629 40.8271966, -73.9457333 40.8277796)",,,,,,,
2834,42434338,42439210,0,1013655882,Convent Avenue,tertiary,,False,True,79.546,"LINESTRING (-73.9443629 40.8271966, -73.94482 40.8265704)",,,,,,,
2835,42434338,42443582,0,1013655882,Convent Avenue,tertiary,,False,False,79.122,"LINESTRING (-73.9443629 40.8271966, -73.943951 40.8277685, -73.9439099 40.8278201)",,,,,,,
2836,42434340,561035365,0,5670252,West 149th Street,residential,,True,False,266.959,"LINESTRING (-73.9457333 40.8277796, -73.9485061 40.8289466)",,,,,,,
2837,42434340,42442635,0,196116967,Amsterdam Avenue,secondary,,False,False,78.152,"LINESTRING (-73.9457333 40.8277796, -73.9452839 40.8283947)",,,,,,,
2838,42434340,42439213,0,196116967,Amsterdam Avenue,secondary,,False,True,79.745,"LINESTRING (-73.9457333 40.8277796, -73.9461917 40.8271519)",,,,,,,
2839,42434343,42441771,0,5670988,Riverside Drive,tertiary,,True,False,80.40099999999998,"LINESTRING (-73.9500781 40.8296073, -73.9500271 40.8296337, -73.9499626 40.8296743, -73.9499302 40.8297004, -73.9498862 40.8297499, -73.9498588 40.8297929, -73.9498192 40.8298719, -73.9497853 40.8299613, -73.949688 40.830244)",,,,,,,
2840,42434343,42439216,0,196117053,Riverside Drive,secondary,,False,True,80.43,"LINESTRING (-73.9500781 40.8296073, -73.9501099 40.8295268, -73.950395 40.828925)",4,,,,,,
2841,42434343,42442058,0,"[850678169, 955268214]",Riverside Drive,secondary,,False,False,329.67600000000004,"LINESTRING (-73.9500781 40.8296073, -73.9500744 40.8296207, -73.9500665 40.8296477, -73.9500185 40.8298404, -73.9500061 40.8299301, -73.9499799 40.8300992, -73.949951 40.830312, -73.9499248 40.8304455, -73.9498834 40.8305707, -73.9497952 40.8307804, -73.9497636 40.8308601, -73.9496338 40.8311873, -73.9495828 40.8314105, -73.9495774 40.8314561, -73.949573 40.8314927, -73.949558 40.8316181, -73.9495566 40.8318633, -73.9495801 40.8320772, -73.9495912 40.8321485, -73.949613 40.832288, -73.949663 40.832522)",4,,,,,,
2842,42434352,42431453,0,5670254,Irving Place,residential,25 mph,False,False,87.521,"LINESTRING (-73.988777 40.7339642, -73.9887101 40.7340569, -73.9883205 40.7345973, -73.9882789 40.7346549)",2,,,,,,
2843,42434352,42440721,0,"[1080982440, 195743164]",East 14th Street,residential,25 mph,False,True,107.713,"LINESTRING (-73.988777 40.7339642, -73.9888697 40.7340032, -73.9889373 40.7340316, -73.9895403 40.7342854, -73.9897701 40.7343821, -73.9898963 40.7344321)",3,,,,,,
2844,42434352,42440729,0,630828594,East 14th Street,residential,25 mph,False,False,153.738,"LINESTRING (-73.988777 40.7339642, -73.9886993 40.7339316, -73.9883613 40.7337947, -73.9876045 40.7334744, -73.9873166 40.7333533, -73.9871802 40.7332953)",2,,,,,,
2845,42434354,42431453,0,5670254,Irving Place,residential,25 mph,False,True,80.83100000000002,"LINESTRING (-73.9878179 40.7352924, -73.9878531 40.7352437, -73.9882347 40.734716, -73.9882789 40.7346549)",2,,,,,,
2846,42434354,42434355,0,813972135,Irving Place,residential,25 mph,False,False,74.089,"LINESTRING (-73.9878179 40.7352924, -73.9877736 40.7353544, -73.9874304 40.7358283, -73.9873953 40.7358767)",2,,,,,,
2847,42434354,42449890,0,813972136,East 16th Street,residential,25 mph,True,False,154.37499999999997,"LINESTRING (-73.9878179 40.7352924, -73.9877319 40.7352563, -73.986358 40.7346789, -73.9862156 40.7346191)",,,,,,,
2848,42434355,42434357,0,616745173,Irving Place,residential,25 mph,False,False,75.038,"LINESTRING (-73.9873953 40.7358767, -73.9873503 40.735939, -73.9870056 40.7364155, -73.9869673 40.7364685)",2,,,,,,
2849,42434355,42437021,0,616745174,East 17th Street,residential,25 mph,True,False,150.44899999999998,"LINESTRING (-73.9873953 40.7358767, -73.9874865 40.735915, -73.9888773 40.7364983, -73.9889561 40.7365339)",,,,,,,
